name,url,error_orig,type_error_orig,error_app,type_error_app,pdfs,pdf_avec_criteres
Créer ou rénover  un musée,/aides/7749-creer-ou-renover-un-musee/,False,Status 404,True,,['http://www.tarn.fr/fileadmin/mediatheque/Tarn/Documents/Developpement-territorial/CD81_Tarn_guide-ingenierie-departementale_2021.pdf'],True
Gérer les collections d'un musée,/aides/95d4-gerer-des-collections/,False,Status 404,True,,['http://www.tarn.fr/fileadmin/mediatheque/Tarn/Documents/Developpement-territorial/CD81_Tarn_guide-ingenierie-departementale_2021.pdf'],True
Construire  et aménager une médiathèque,/aides/e7e4-construire-et-amenager-une-mediatheque/,False,Status 404,True,,['http://www.tarn.fr/fileadmin/mediatheque/Tarn/Documents/Developpement-territorial/CD81_Tarn_guide-ingenierie-departementale_2021.pdf'],True
Gérer et faire vivre une médiathèque,/aides/8f66-gerer-et-faire-vivre-une-mediatheque/,False,Status 404,True,,['http://www.tarn.fr/fileadmin/mediatheque/Tarn/Documents/Developpement-territorial/CD81_Tarn_guide-ingenierie-departementale_2021.pdf'],True
Développer un projet ou une politique culturelle,/aides/23e2-developper-un-projet-ou-une-politique-culture/,False,Status 404,True,,['http://www.tarn.fr/fileadmin/mediatheque/Tarn/Documents/Developpement-territorial/CD81_Tarn_guide-ingenierie-departementale_2021.pdf'],True
Construire ou rénover des équipements sportifs et de loisirs,/aides/e05e-favoriser-le-developpement-maitrise-des-sport/,True,,False,Status 404,['http://www.tarn.fr/fileadmin/mediatheque/Tarn/Documents/Developpement-territorial/CD81_Tarn_guide-ingenierie-departementale_2021.pdf'],True
Financer des travaux de rénovation énergétique des bâtiments de plus de deux ans,/aides/c293-valorisation-des-certificats-deconomie-denerg/,True,,False,url not starting with http,['http://sdet.fr/wp-content/uploads/2018/06/Depliant_CEE_web.pdf'],True
Contribuer au développement de l'offre cyclable dans les Landes en soutenant les territoires intercommunaux porteurs de projets,/aides/1753-contribuer-au-developpement-de-loffre-cyclabl/,False,url not starting with http,False,url not starting with http,[],False
"Effacer les réseaux publics d'électricité basse tension, d'éclairage public ou de génie civil de télécommunication, supprimer ou rénover un poste de transformation",/aides/fca3-effacer-les-reseaux-publics-delectricite-bass/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
Raccorder de nouveaux services au réseau d'éclairage public,/aides/8db0-raccorder-de-nouveaux-services-au-reseau-decl/,True,,False,url not starting with http,"['https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/pdf/deliberation_ep_2018.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/pdf/adb_19_ctaf_ep_2021_vbd_adoptees_par_bs_19_03_2021.pdf', 'http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/ctaf_ep_2020_cs_du_6_fevrier_2020.pdf']",True
Aménager des carrefours routiers avec une signalisation lumineuse,/aides/7725-raccorder-de-nouveaux-services-au-reseau-decl/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
Réaliser un diagnostic du patrimoine public de son territoire,/aides/d47c-etendre-renouveler-ou-ameliorer-lefficacite-e/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
Améliorer l'efficacité énergétique de son patrimoine bâti en mettant en place un Conseil en Energie Partagé (CEP),/aides/202f-realiser-un-diagnostic-du-patrimoine-public-d/,True,,False,url not starting with http,[],False
Etudier l'opportunité technique et économique d'une installation solaire en toiture,/aides/d3c8-realiser-letude-energetique-dun-batiment-etud/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
Etudier l'opportunité technique et économique d'une installation bois énergie,/aides/6ae9-etudier-lopportunite-technique-et-economique-/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
Etudier la faisabilité d'un projet d'énergie renouvelable,/aides/c538-etudier-lopportunite-technique-et-economique-/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
Animer et sensibiliser sur la thématique énergie,/aides/f975-developper-un-projet-denergie-renouvelable-ou/,True,,False,url not starting with http,[],False
"Installer une chaufferie bois énergie, substituer son système de chauffage par du bois énergie",/aides/4b1d-developper-un-projet-denergie-renouvelable-ou/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
Réaliser une installation photovoltaïque en toiture,/aides/e396-installer-une-chaufferie-bois-energie-substit/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
"Poser une borne de recharge pour véhicules électriques, vélos électriques ou une station hydrogène",/aides/c36b-realiser-une-installation-photovoltaique-en-t/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
"Acheter un véhicule (4 roues) électrique, hydrogène ou GNV",/aides/f209-poser-une-borne-de-recharge-pour-vehicules-el/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
Acheter un cycle électrique (2 ou 3 roues),/aides/0ff3-acheter-un-vehicule-4-roues-electrique-hybrid/,True,,False,url not starting with http,"['http://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf', 'https://www.sdec-energie.fr/sites/sdec.createurdimage.fr/files/sdec_guide_aides_2021_vdef_impression.pdf']",True
Accompagner les collectivités à la transformation numérique - Métiers support,/aides/2152-accompagnement-a-la-transformation-numerique/,False,Unknown error,False,url not starting with http,[],False
Faciliter le travail en mobilité (travail sur le terrain / multi-sites / télétravail...),/aides/2b47-accompagner-les-collectivites-a-la-transforma/,False,Unknown error,False,url not starting with http,[],False
Apporter soutien et expertise aux collectivités en matière d'ingénierie publique,/aides/a9c5-apporter-soutien-et-expertise-aux-collectivit/,False,url not starting with http,False,url not starting with http,[],False
"Accompagner les collectivités en ingénierie sur les questions d'architecture, d'urbanisme et d'environnement",/aides/a21c-accompagner-les-collectivites-en-ingenierie/,True,,False,url not starting with http,['http://www.gers.fr/fileadmin/Aides_et_infos_pratiques/Amenagement_du_territoire/Ingenierie_des_territoires/Reglement_dispositifs_financiers_Gers_2030_-_2021-2027_.pdf'],True
Soutenir la restauration du clos et couvert des édifices cultuels non protégés,/aides/a61d-soutenir-la-restauration-du-clos-et-couvert-d/,True,,False,url not starting with http,['http://www.meuse.fr/fileadmin/medias/Guide_des_aides/Patrimoine/Preservation_patrimoine_non_protege_03_06_2019.pdf'],True
Aider financièrement les projets de restauration du patrimoine protégé,/aides/3af9-soutenir-la-restauration-des-edifices-objects/,True,,False,url not starting with http,['http://www.meuse.fr/fileadmin/medias/ARBORESCENCE/VOTRE_DEPARTEMENT/AGIT_POUR_VOUS/Action_culturelle_et_patrimoine/Gestion_du_Patrimoine_departementale/Patrimoine_protege.pdf'],True
Accompagner les collectivités dans leur transformation numérique - Métiers support,/aides/8b4a-accompagner-les-collectivites-dans-leur-trans/,False,Unknown error,False,url not starting with http,[],False
Conseiller et accompagner la transformation numérique des collectivités,/aides/cfaf-conseiller-et-accompagner-la-transformation-n/,False,url changed to https://www.sommenumerique.fr/,False,url not starting with http,[],False
Conseiller et accompagner la transformation numérique des collectivités territoriales,/aides/833a-conseiller-et-accompagner-la-transformation-n/,False,Status 400,False,url not starting with http,[],False
Accompagner la rénovation énergétique des bâtiments publics tertiaire en Ardèche,/aides/5a77-accompagner-la-renovation-energetique-des-bat/,False,url not starting with http,True,,[],False
Conseiller et accompagner la transformation numérique des collectivités territoriales,/aides/bbdc-conseiller-et-accompagner-la-transformation-n/,True,,False,url not starting with http,[],False
Obtenir un appui pour faire émerger des stratégies globales de territoires,/aides/0519-obtenir-un-appui-pour-faire-emerger-des-strat/,False,url not starting with http,False,url not starting with http,[],False
Obtenir un appui technique de proximité à la mise en oeuvre des politiques publiques prioritaires et un accompagnement amont sur les procédures réglementaires associées,/aides/ba53-obtenir-un-appui-technique-de-proximite-a-la-/,False,url not starting with http,False,url not starting with http,[],False
"Participer à des réseaux, des rencontres et des échanges en matière d'urbanisme",/aides/0e24-participer-a-des-reseaux-des-rencontres-et-de/,False,url not starting with http,False,url not starting with http,[],False
Financer la construction ou la restructuration d'une école rurale,/aides/0d5b-financer-la-construction-dune-ecole-rurale/,False,url not starting with http,False,url not starting with http,[],False
Bénéficier d'une assistance à maîtrise d'ouvrage sur vos projets d'espaces publics et de bâtiments publics,/aides/dfd6-beneficier-dune-assistance-a-maitrise-douvrag/,True,,False,url not starting with http,[],False
Bénéficier d'une assistance juridique,/aides/5b98-beneficier-dune-assistance-a-maitrise-douvrag/,True,,False,url changed to https://ticket.atd16.fr/,[],False
Bénéficier d'une assistance numérique,/aides/09b8-beneficier-dune-maintenance-informatique-et-d/,True,,False,url changed to https://ticket.atd16.fr/,[],False
Bénéficier d'un SIG (Système d'Information Géographique) et constituer des données cartographiques,/aides/0065-beneficier-dune-assistance-informatique-et-nu/,True,,False,url changed to https://ticket.atd16.fr/,[],False
Accompagner les investissements des communes rurales,/aides/7fa9-accompagner-les-investissements-des-communes-/,False,url not starting with http,False,url not starting with http,[],False
Aider les travaux urgents de réparation de voirie suite à intempérie,/aides/162f-aider-les-travaux-urgents-de-reparation-de-vo/,False,url not starting with http,False,url not starting with http,[],False
Soutenir les travaux de voirie pastorale et d'améliorations pastorales,/aides/a818-soutenir-les-travaux-de-voirie-pastorale-et-d/,False,url not starting with http,False,url not starting with http,[],False
Aider le gardiennage des estives par des éleveurs gardiens,/aides/8689-aider-le-gardiennage-des-estives-par-des-elev/,False,url not starting with http,False,url not starting with http,[],False
Soutenir l'achat et la mise en place de panneaux d'information en zone pastorale,/aides/8cb0-soutenir-lachat-et-la-mise-en-place-de-pannea/,False,url not starting with http,False,url not starting with http,[],False
Servir les politiques énergie-climat des territoires du Rhône,/aides/d1b0-servir-les-politiques-energie-climat-des-terr/,True,,False,url not starting with http,[],False
Conseiller et accompagner la transformation numérique des collectivités territoriales,/aides/df1f-conseiller-et-accompagner-la-transformation-n/,True,,True,,"['https://agate-territoires.fr/wp-content/uploads/2021/02/catalogue_formations_2021-informatique_finances.pdf', 'https://agate-territoires.fr/wp-content/uploads/2021/02/catalogue_formations_2021-informatique_finances.pdf']",True
Soutenir les Coopératives d'Utilisation de Matériel Agricole (CUMA) dans leurs acquisitions de matériel,/aides/2670-soutenir-les-cooperationves-dutilisation-de-m/,False,url not starting with http,False,url not starting with http,[],False
Soutenir le développement agricole,/aides/a1d0-soutenir-les-organismes-professionnels-en-mat/,False,url not starting with http,False,url not starting with http,[],False
Soutenir l'alimentation en eau potable,/aides/ef73-soutenir-lalimantation-en-eau-potable/,False,url not starting with http,False,url not starting with http,[],False
Soutenir les études et travaux en matière d'assainissement,/aides/50f6-soutenir-les-etudes-et-travaux-en-matiere-das/,False,url not starting with http,False,url not starting with http,[],False
Améliorer la gestion raisonnée des milieux aquatiques,/aides/061e-accompagner-la-gestion-raisonnee-des-milieux-/,False,url not starting with http,False,url not starting with http,[],False
Valoriser les milieux naturels et les espèces animales ou végétales d'intérêt patrimonial,/aides/555c-valoriser-les-espaces-naturels/,False,url not starting with http,False,url not starting with http,[],False
